request_id,hospital_name,blood_group,units_required,urgency_level,city,request_date
R01941,Columbia Asia Hospital,O+,9,Critical,Tiruchirappalli,2024-04-30
R01942,Government General Hospital,B+,3,Critical,Vijayawada,2023-03-22
R01943,Fortis Healthcare,AB+,7,Medium,Surat,2024-03-08
R01944,Ram Manohar Lohia Hospital,B+,7,Medium,Surat,2024-11-30
R01945,ESI Hospital,A+,1,High,Coimbatore,2023-03-05
R01946,KEM Hospital,B+,3,Medium,Raipur,2023-08-21
R01947,Hinduja Hospital,O+,10,Medium,Gwalior,2024-09-02
R01948,ESI Hospital,B+,1,Medium,Allahabad,2024-07-04
R01949,Narayana Health,B+,8,High,Pune,2024-07-22
R01950,Primary Health Centre,B+,10,Critical,Surat,2024-02-09
R01951,Civil Hospital,B+,5,Low,Guwahati,2023-08-01
R01952,AIIMS Hospital,B+,4,High,Vijayawada,2024-03-07
R01953,Columbia Asia Hospital,AB-,3,Low,Varanasi,2023-11-18
R01954,Christian Medical College,A+,7,High,Allahabad,2023-09-12
R01955,Primary Health Centre,O+,8,Medium,Pune,2024-02-25
R01956,Bombay Hospital,A+,8,High,Bareilly,2024-12-27
R01957,Lilavati Hospital,O+,1,High,Rajkot,2024-10-25
R01958,ESI Hospital,B+,7,Medium,Agra,2023-05-09
R01959,Fortis Healthcare,O+,5,Medium,Kanpur,2023-04-13
R01960,Civil Hospital,O+,2,High,Faridabad,2024-06-11
R01961,District Hospital,A+,8,High,Aligarh,2024-08-16
R01962,Manipal Hospitals,O+,2,Critical,Hubballi,2023-09-24
R01963,Manipal Hospitals,A+,6,Critical,Aurangabad,2023-12-02
R01964,District Hospital,A+,5,High,Allahabad,2024-01-17
R01965,AIIMS Hospital,O+,6,Low,Bhopal,2024-09-05
R01966,Kokilaben Dhirubhai Ambani Hospital,A+,10,Medium,Rajkot,2023-02-27
R01967,Sir Gangaram Hospital,A+,8,Medium,Kolkata,2024-01-24
R01968,Kokilaben Dhirubhai Ambani Hospital,A+,9,Medium,Mumbai,2024-05-12
R01969,Manipal Hospitals,B+,3,Low,Nagpur,2023-01-08
R01970,Government General Hospital,O+,3,Medium,Vijayawada,2023-02-20
R01971,Apollo Hospitals,A-,7,Medium,Kolkata,2023-01-26
R01972,Bombay Hospital,AB+,3,High,Vijayawada,2024-08-31
R01973,Apollo Hospitals,B+,10,Medium,Kanpur,2024-11-02
R01974,Primary Health Centre,B+,5,Medium,Jaipur,2024-10-28
R01975,Government General Hospital,AB+,10,Critical,Vadodara,2024-08-09
R01976,KEM Hospital,AB+,4,High,Jodhpur,2023-11-05
R01977,ESI Hospital,B+,9,High,Varanasi,2023-05-20
R01978,Lilavati Hospital,O+,8,Critical,Bangalore,2023-11-02
R01979,Primary Health Centre,A+,9,High,Faridabad,2024-06-27
R01980,Primary Health Centre,A+,6,Medium,Thane,2024-08-17
R01981,Kokilaben Dhirubhai Ambani Hospital,O-,2,Medium,Howrah,2023-09-14
R01982,Max Super Speciality Hospital,O+,8,High,Aligarh,2023-07-03
R01983,Government General Hospital,O+,1,High,Allahabad,2023-02-18
R01984,AIIMS Hospital,AB+,5,Medium,Ludhiana,2023-10-28
R01985,Christian Medical College,B+,2,High,Mumbai,2024-01-21
R01986,ESI Hospital,AB-,7,Low,Ranchi,2024-01-20
R01987,Apollo Hospitals,A+,5,Critical,Lucknow,2024-11-29
R01988,District Hospital,O+,10,High,Bangalore,2023-10-08
R01989,Max Super Speciality Hospital,AB+,3,Critical,Agra,2024-07-24
R01990,Sir Gangaram Hospital,O-,7,Medium,Surat,2024-09-20
R01991,Sassoon General Hospital,O+,3,Critical,Chandigarh,2024-03-21
R01992,Primary Health Centre,A+,6,Medium,Vijayawada,2024-03-17
R01993,Safdarjung Hospital,B+,4,Low,Faridabad,2024-05-24
R01994,AIIMS Hospital,A+,10,High,Pune,2024-02-25
R01995,ESI Hospital,O+,2,Low,Mysore,2023-02-21
R01996,Apollo Hospitals,B+,9,Medium,Mysore,2023-12-01
R01997,Narayana Health,B+,6,Critical,Jabalpur,2024-03-22
R01998,Columbia Asia Hospital,O-,5,Medium,Mumbai,2023-09-26
R01999,KEM Hospital,O+,5,Critical,Mumbai,2023-06-15
R02000,Max Super Speciality Hospital,O-,8,Medium,Rajkot,2023-01-15
